,ident,type,name,latitude,longitude,elevation_ft,state,municipality,service,gps_code,iata_code,local_code,website,wikipedia,keywords
33366,ME72,heliport,Seboomook Forestry District Headquarters Heliport,45.8833999633789,-69.98280334472656,1081.0,ME,Pittston Farm,False,ME72,,ME72,,,
33367,ME74,small_airport,Miller's Field,44.7495002746582,-68.98139953613281,160.0,ME,Newburgh,False,ME74,,ME74,,,
33368,ME75,small_airport,Margerison Airport,43.953998999999996,-70.141403,220.0,ME,Durham,False,ME75,,ME75,,,Lisbon Falls
33369,ME76,heliport,Penobscot Bay Medical Center Heliport,44.14229965209961,-69.08229827880861,60.0,ME,Rockland,False,ME76,,ME76,,,
33370,ME77,heliport,Cranberry Isles Heliport,44.251336,-68.268619,50.0,ME,Cranberry Isles,False,ME77,,ME77,,,
33371,ME78,heliport,Monhegan Island Heliport,43.764333,-69.314527,130.0,ME,Monhegan Island,False,ME78,,ME78,,,
33372,ME79,small_airport,Two Falls Airport,45.30559921264648,-69.34670257568361,366.0,ME,Willimantic,False,ME79,,ME79,,,
33373,ME80,seaplane_base,Dry Pond Seaplane Base,43.93389892578125,-70.35639953613281,309.0,ME,Gray,False,ME80,,ME80,,,
33374,ME81,heliport,4 Winds Heliport,43.758333,-69.321611,30.0,ME,Manhegan,False,ME81,,ME81,,,
33375,ME83,seaplane_base,Pickerel Pond Seaplane Base,43.70118,-70.777361,340.0,ME,Limerick,False,ME83,,ME83,,,
33376,ME85,seaplane_base,Riverside Seaplane Base,45.18339920043945,-69.23560333251953,342.0,ME,Dover Foxcroft,False,ME85,,ME85,,,
33377,ME86,seaplane_base,Libby Camps Seaplane Base,46.30830001831055,-68.84359741210939,754.0,ME,Ashland,False,ME86,,ME86,,,
33378,ME87,heliport,Southern Maine Health Care/Sanford Heliport,43.448713,-70.768594,375.0,ME,Sanford,False,ME87,,ME87,,,Goodall Hospital
33379,ME88,small_airport,Morrison's Airport,44.99169921875,-67.07440185546875,200.0,ME,Perry,False,ME88,,ME88,,,
33380,ME89,small_airport,Buzzy's Field,43.6083984375,-70.96810150146484,650.0,ME,Acton,False,ME89,,ME89,,,
33381,ME90,seaplane_base,Little Ossipee Lake Seaplane Base,43.61309814453125,-70.69640350341797,311.0,ME,Waterboro Center,False,ME90,,ME90,,,
33382,ME91,small_airport,Webster Field,43.67509841918945,-70.49559783935547,200.0,ME,Gorham,False,ME91,,ME91,,,
33383,ME92,small_airport,Hilltop Airport,44.516700744628906,-70.22229766845703,600.0,ME,Jay,False,ME92,,ME92,,,
33384,ME94,closed,Clark Field,44.216702000000005,-69.291199,54.0,ME,Union,False,,,,,,ME94
33385,ME95,heliport,Cmmc Air Ambulance Landing Site Heliport,44.10309982299805,-70.21530151367189,241.0,ME,Lewiston,False,ME95,,ME95,,,
33386,ME96,small_airport,Clark Field,43.73360061645508,-70.48639678955078,250.0,ME,Gorham,False,ME96,,ME96,,,
33387,ME98,heliport,Long Island Heliport,43.685853,-70.167286,65.0,ME,Long Island,False,ME98,,ME98,,,
33390,MFN,seaplane_base,Minuteman Lake Seaplane Base,61.72129821777344,-150.0469970703125,295.0,AK,Willow,False,MFN,,MFN,,,
33413,MGI,closed,Matagorda Island Air Force Base,28.323,-96.464,7.0,TX,Matagorda Island,False,,MGI,,,https://en.wikipedia.org/wiki/Matagorda_Island_Air_Force_Base,
33537,MHN,small_airport,Hooker County Airport,42.042155,-101.059113,3260.0,NE,Mullen,False,KMHN,MHN,84NE,,,KMHN
33596,MI00,small_airport,Van Effen Field,46.0522,-87.258202,970.0,MI,Rock,False,,,6Y4,"http://www.michigan.gov/aero/0,4533,7-145-61367_61379-362803--,00.html",,"Formerly MI06, 6Y4, MI00, Bonnie Field"
33597,MI01,small_airport,Fasel Field,43.05780029296875,-82.6769027709961,735.0,MI,Avoca,False,MI01,,MI01,,,
33598,MI02,closed,Brablec Farms Airport,41.986999999999995,-83.804701,691.0,MI,Britton,False,,,,,,MI02
33599,MI03,seaplane_base,Read Seaplane Base,46.16889953613281,-85.7936019897461,692.0,MI,Curtis,False,MI03,,MI03,,,
33600,MI04,small_airport,Airborn Paraflite Ultralightport,43.30690002441406,-84.64579772949219,758.0,MI,Ithaca,False,MI04,,MI04,,,
33601,MI05,small_airport,Crompton's Private Strip,43.16669845581055,-83.7874984741211,680.0,MI,Clio,False,MI05,,MI05,,,
33602,MI06,closed,Lee Field,42.9231,-84.283301,810.0,MI,Bennington,False,,,,,,MI06
33603,MI07,heliport,Dearborn Helistop,42.29729843139648,-83.22709655761719,606.0,MI,Dearborn,False,MI07,,MI07,,,
33604,MI08,closed,Chrysler Corp Heliport,42.653099,-83.224998,1060.0,MI,Auburn Hills,False,,,,,,MI08
33605,MI09,small_airport,Milan Airport,42.04999923706055,-83.74019622802734,706.0,MI,Milan,False,MI09,,MI09,,,
33606,MI10,small_airport,Hoerners Corners Airport,42.86529922485352,-84.70549774169922,800.0,MI,De Witt,False,MI10,,MI10,,,
33607,MI11,small_airport,Crippen Field,42.53419876098633,-84.80139923095703,890.0,MI,Charlotte,False,MI11,,MI11,,,
33608,MI12,closed,State Police HQ Heliport,42.7267,-84.490303,860.0,MI,East Lansing,False,,,,,,MI12
33609,MI13,small_airport,Minikey Airport,43.16170120239258,-85.06169891357422,900.0,MI,Sheridan,False,MI13,,MI13,,,
33610,MI14,heliport,Overflow Pad (Lower Pad) Heliport,42.28889846801758,-83.73049926757812,780.0,MI,Ann Arbor,False,MI14,,MI14,,,
33611,MI15,small_airport,Wards Long Acres Airport,42.72919845581055,-82.66519927978516,618.0,MI,Fair Haven,False,MI15,,MI15,,,
33612,MI16,closed,Independence Green Heliport,42.470001,-83.419404,850.0,MI,Farmington,False,,,,,,MI16
33613,MI17,heliport,Hackley Hospital Emergency Heliport,43.220298767089844,-86.24230194091797,628.0,MI,Muskegon,False,MI17,,MI17,,,
33614,MI18,small_airport,Cedarville Airport,43.09310150146485,-83.83609771728516,725.0,MI,Flushing,False,MI18,,MI18,,,
33615,MI19,small_airport,Thorn Airport,43.93000030517578,-86.16560363769531,780.0,MI,Custer,False,MI19,,MI19,,,
33616,MI20,heliport,White O'Morn Heliport,42.252601623535156,-84.00740051269531,960.0,MI,Chelsea,False,MI20,,MI20,,,
33617,MI21,closed,A.C. Miller Airport,41.737499,-84.564903,944.0,MI,Frontier,False,,,,,,MI21
33618,MI22,small_airport,Crump Airport,41.87369918823242,-86.20279693603516,745.0,MI,Niles,False,MI22,,MI22,,,
33619,MI23,small_airport,Mckimmy Field,43.346900939941406,-83.86669921875,600.0,MI,Bridgeport,False,MI23,,MI23,,,
33620,MI24,small_airport,Deer Lake Airpark,45.141701,-85.006699,730.0,MI,East Jordan,False,MI24,,MI24,,,Wilson Township Airport
33621,MI25,small_airport,Myers Airport,41.92229843139648,-86.54560089111328,670.0,MI,Bridgman,False,MI25,,MI25,,,
33622,MI26,closed,Hynes Field,42.610901,-83.732697,978.0,MI,Hartland,False,,,,,,MI26
33623,MI27,small_airport,Haigh Airport,42.61249923706055,-83.8541030883789,1000.0,MI,Howell,False,MI27,,MI27,,,
33624,MI28,heliport,Dow Division Heliport,43.59230041503906,-84.22440338134766,635.0,MI,Midland,False,MI28,,MI28,,,
33625,MI29,small_airport,Gooding Airport,42.37639999389648,-83.7927017211914,920.0,MI,Whitmore Lake,False,MI29,,MI29,,,
33626,MI30,closed,Kidder Field Heliport,42.9361,-85.621101,780.0,MI,Grand Rapids,False,,,,,,MI30
33627,MI31,small_airport,Cornish Field,42.10150146484375,-85.83789825439453,910.0,MI,Lawton,False,MI31,,MI31,,,
33628,MI32,heliport,Ummc Heliport,42.2859001159668,-83.72799682617188,802.0,MI,Ann Arbor,False,MI32,,MI32,,,
33629,MI33,closed,Adair Airstrip,42.792301,-82.639397,631.0,MI,Richmond,False,,,,,,MI33
33630,MI34,heliport,Ingham Medical Helistop,42.70280075073242,-84.5530014038086,860.0,MI,Lansing,False,MI34,,MI34,,,
33631,MI35,small_airport,Claucherty Airport,42.07780075073242,-84.8291015625,988.0,MI,Litchfield,False,MI35,,MI35,,,
33632,MI36,heliport,Johnston Field,42.60919952392578,-83.81390380859375,1005.0,MI,Howell,False,MI36,,MI36,,,
33633,MI37,small_airport,Wenning Landing Area Airport,42.75559997558594,-82.55829620361328,620.0,MI,Marine City,False,MI37,,MI37,,,
33634,MI38,small_airport,Eichmeier Field,42.602298736572266,-84.42639923095703,900.0,MI,Mason,False,MI38,,MI38,,,
33635,MI39,closed,Laszlo Airport,42.075003,-83.608299,675.0,MI,Milan,False,,,,,,MI39
33636,MI40,heliport,Fairlane Plaza Heliport,42.320899963378906,-83.21939849853516,614.0,MI,Dearborn,False,MI40,,MI40,,,
33637,MI41,small_airport,Crystal Airport,42.83169937133789,-82.53459930419922,610.0,MI,St. Clair,False,MI41,,MI41,,,
33638,MI42,heliport,B C Cobb Heliport,43.25500106811523,-86.2384033203125,586.0,MI,Muskegon,False,MI42,,MI42,,,
33639,MI43,small_airport,Pewanogowink-Banks Airport,43.18610000610352,-83.90139770507812,660.0,MI,Montrose,False,MI43,,MI43,,,
33640,MI44,small_airport,D J Airport,43.67229843139648,-84.73670196533203,755.0,MI,Mount Pleasant,False,MI44,,MI44,,,
33641,MI45,small_airport,Ed Schulte's Place STOLport,42.808101654052734,-83.45189666748047,1050.0,MI,Ortonville,False,MI45,,MI45,,,
33642,MI46,heliport,Heliflite Heliport,42.487300872802734,-83.65190124511719,920.0,MI,South Lyon,False,MI46,,MI46,,,
33643,MI47,closed,Dysinger Airport,42.808399,-84.190201,897.0,MI,Perry,False,,,,,,MI47
33644,MI48,small_airport,Ham-A-Lot Field,41.83340072631836,-83.68329620361328,680.0,MI,Petersburg,False,MI48,,MI48,,,
33645,MI49,heliport,Hillsdale Hospital Heliport,41.91120147705078,-84.63359832763672,1141.0,MI,Hillsdale,False,MI49,,MI49,,,
33646,MI50,small_airport,Dodge Airport,42.766700744628906,-82.94989776611328,705.0,MI,Romeo,False,MI50,,MI50,,,
33647,MI51,closed,Loars Field,41.996895,-84.188599,995.0,MI,Onsted,False,,,,,,MI51
33648,MI52,small_airport,Markham Airport,42.090599060058594,-83.96800231933594,825.0,MI,Clinton,False,MI52,,MI52,,,
33649,MI53,small_airport,Mills Field,42.00920104980469,-83.25830078125,590.0,MI,Newport,False,MI53,,MI53,,,
33650,MI54,heliport,Helifarm Heliport,41.79359817504883,-83.53810119628906,610.0,MI,Monroe,False,MI54,,MI54,,,
33651,MI55,small_airport,Zeitler Airport,43.4900016784668,-84.36530303955078,678.0,MI,Merril,False,MI55,,MI55,,,
33652,MI56,small_airport,Boulder Canyon Airport,42.076,-85.2683333,987.0,MI,Belding,False,MI56,,MI56,,,
33653,MI57,heliport,Eagle Heliport,42.79309844970703,-83.0261001586914,605.0,MI,Romeo,False,MI57,,MI57,,,
33654,MI58,closed,Stony Acres Airport,42.754501,-85.028603,849.0,MI,Sunfield,False,,,,,,MI58
33655,MI59,heliport,Cass Heliport,42.60100173950195,-83.39420318603516,935.0,MI,West Bloomfield,False,MI59,,MI59,,,
33656,MI60,small_airport,Tannehill Airfield,44.591400146484375,-85.31079864501953,1050.0,MI,Fife Lake,False,MI60,,MI60,,,
33657,MI61,heliport,Henry Ford Wyandotte Hospital Heliport,42.20840072631836,-83.14420318603516,578.0,MI,Wyandotte,False,MI61,,MI61,,,
33658,MI62,heliport,MidMichigan Medical Center-Alpena Heliport,45.077083,-83.448066,605.0,MI,Alpena,False,MI62,,MI62,,,
33659,MI63,heliport,St Mary's Hospital Heliport,42.95840072631836,-85.66280364990234,660.0,MI,Grand Rapids,False,MI63,,MI63,,,
33660,MI66,heliport,Michigan International Speedway Heliport,42.05889892578125,-84.23930358886719,1000.0,MI,Brooklyn,False,MI66,,MI66,,,
33661,MI67,small_airport,Tyrone Airport,43.28919982910156,-85.78119659423828,810.0,MI,Bailey,False,MI67,,MI67,,,
33662,MI68,small_airport,Baroda Airport,41.9375,-86.50140400000001,645.0,MI,Baroda,False,MI68,,MI68,,,Del Hickcox Airport
33663,MI69,heliport,Battle Creek Health System Helistop,42.33089828491211,-85.17890167236328,855.0,MI,Battle Creek,False,MI69,,MI69,,,
33664,MI70,small_airport,Carl's Airport,42.07120132446289,-83.88359832763672,850.0,MI,Macon,False,MI70,,MI70,,,
33665,MI71,small_airport,Silver Lake Airport,43.64450073242188,-86.4529037475586,772.0,MI,Mears,False,MI71,,MI71,,,
33666,MI72,small_airport,Nelson Airport,41.849998474121094,-86.3499984741211,665.0,MI,Buchanan,False,MI72,,MI72,,,
33667,MI73,closed,North Cedar Airport,43.2584,-85.545898,893.0,MI,Cedar Springs,False,,,,,,MI73
33668,MI74,heliport,Wdiv-Tv Channel 4 Heliport,42.32979965209961,-83.05349731445312,670.0,MI,Detroit,False,MI74,,MI74,,,
33669,MI76,small_airport,Reading Airport,42.54999923706055,-86.2166976928711,700.0,MI,Fennville,False,MI76,,MI76,,,
33670,MI77,small_airport,Shafter Airport,42.29999923706055,-85.41670227050781,805.0,MI,Galesburg,False,MI77,,MI77,,,
33671,MI78,small_airport,Weller Airport,42.91669845581055,-85.78340148925781,600.0,MI,Grandville,False,MI78,,MI78,,,
33672,MI79,heliport,Executive Heliport,42.34809875488281,-83.45390319824219,690.0,MI,Plymouth/Canton,False,MI79,,MI79,,,
33673,MI80,small_airport,Wabasis Lake Airport,43.12839889526367,-85.39920043945312,892.0,MI,Greenville,False,MI80,,MI80,,,
33674,MI81,heliport,Express Heliport,42.51390075683594,-83.35780334472656,895.0,MI,Farmington Hills,False,MI81,,MI81,,,
33675,MI82,small_airport,Harry's Field,42.87639999389648,-85.95559692382812,662.0,MI,Hudsonville,False,MI82,,MI82,,,
33676,MI84,small_airport,Kerby Field,42.19839859008789,-85.80670166015625,780.0,MI,Mattawan,False,MI84,,MI84,,,
33677,MI85,heliport,Community Health Center of Branch County Heliport,41.9375,-84.98799896240234,959.0,MI,Coldwater,False,MI85,,MI85,,,
33678,MI86,small_airport,Midget Airport,43.34249877929688,-86.18689727783203,669.0,MI,North Muskegon,False,MI86,,MI86,,,
33679,MI87,heliport,Lakeland Hospital Watervliet Heliport,42.184834,-86.25054300000001,667.0,MI,Watervliet,False,MI87,,MI87,,,
33680,MI88,small_airport,Bakers Field,42.7322998046875,-85.9052963256836,680.0,MI,Burnips,False,MI88,,MI88,,,
33681,MI89,small_airport,Perry Airport,42.14870071411133,-85.65280151367188,894.0,MI,Schoolcraft,False,MI89,,MI89,,,
33682,MI90,heliport,Baldwin Lake Heliport,41.79029846191406,-85.83889770507812,850.0,MI,Union,False,MI90,,MI90,,,
33683,MI91,heliport,T & M Companies Heliport,42.527000427246094,-83.57550048828125,940.0,MI,Wixom,False,MI91,,MI91,,,
33684,MI92,small_airport,Lilienthal Airport,45.932701110839844,-88.09819793701172,1250.0,MI,Iron Mountain,False,MI92,,MI92,,,
33685,MI93,small_airport,Circle T Ranch Airport,44.687801361083984,-83.743896484375,1010.0,MI,Curran,False,MI93,,MI93,,,
33686,MI94,closed,Fontecchio Airport,45.784696999999994,-88.06819890000001,1110.0,MI,E Kingsford,False,,,,,,MI94
33687,MI95,small_airport,Taylors Flight Park Airport,41.84669876098633,-85.8949966430664,890.0,MI,Cassopolis,False,MI95,,MI95,,,
33688,MI96,heliport,Detroit Border Patrol Heliport,42.367222,-82.9675,586.0,MI,Detroit,False,MI96,,MI96,,,
33689,MI97,heliport,Spectrum Health Butterworth Heliport,42.969132,-85.665127,903.0,MI,Grand Rapids,False,MI97,,MI97,,,Butterworth Hospital
33690,MI98,small_airport,Dowd Field,46.20140075683594,-84.74169921875,705.0,MI,Fibre,False,MI98,,MI98,,,
33691,MI99,small_airport,Robertson Field,42.79890060424805,-82.65879821777344,620.0,MI,Richmond,False,MI99,,MI99,,,
33868,MN00,small_airport,Webb Lake Airport,46.95980072,-94.42469788,1359.0,MN,Hackensack,False,MN00,,MN00,,,
33869,MN01,small_airport,Hammars Farm Airport,47.28329849243164,-96.61699676513672,886.0,MN,Ada,False,MN01,,MN01,,,
33870,MN02,seaplane_base,Lake Minnewashta Seaplane Base,44.880501,-93.6091,944.0,MN,Excelsior,False,MN02,,MN02,,,"MY23, Andings Landing"
33871,MN03,closed,Bolduc Seaplane Base,47.597698,-93.410797,1325.0,MN,Bigfork,False,,,,,,MN03
33872,MN04,small_airport,Aggies Landing Airport,45.77360153198242,-95.26280212402344,1387.0,MN,Alexandria,False,MN04,,MN04,,,
33873,MN05,seaplane_base,Jordan Seaplane Base,47.59719848632813,-94.8469009399414,1344.0,MN,Bemidji,False,MN05,,MN05,,,
33874,MN06,small_airport,Pulkrabek Private Landing Field,48.04999923706055,-96.78369903564452,850.0,MN,Angus,False,MN06,,MN06,,,
33875,MN07,heliport,Health One Mercy Hospital Heliport,45.18360137939453,-93.37020111083984,867.0,MN,Anoka,False,MN07,,MN07,,,
33876,MN08,small_airport,Eagles Nest Aerodrome,44.12649917602539,-93.8718032836914,1000.0,MN,Eagle Lake,False,MN08,,MN08,,,
33877,MN09,seaplane_base,Crystal Lake Seaplane Base,44.722198,-93.266899,935.0,MN,Burnsville,False,MN09,,MN09,,,Apple Valley
33878,MN10,heliport,Abbott Northwestern Hospital Heliport,44.9547004699707,-93.26129913330078,1010.0,MN,Minneapolis,False,MN10,,MN10,,,
33879,MN11,small_airport,Lorenz Airport,45.29999923706055,-95.54499816894531,1050.0,MN,Benson,False,MN11,,MN11,,,
33880,MN12,small_airport,Robco Airport,47.19889831542969,-94.752197265625,1380.0,MN,Laporte,False,MN12,,MN12,,,
33881,MN13,small_airport,Moberg Air Base,47.49610137939453,-94.95279693603516,1373.0,MN,Bemidji,False,MN13,,MN13,,,
33882,MN14,heliport,United Hospital District Heliport,43.63370132446289,-94.10009765625,1089.0,MN,Blue Earth,False,MN14,,MN14,,,
33883,MN15,small_airport,Empire Farm Strip,44.79499816894531,-93.85389709472656,1000.0,MN,Bongards,False,MN15,,MN15,,,
33884,MN16,heliport,Virginia Regional Hospital Heliport,47.531389000000004,-92.548056,1550.0,MN,Virginia,False,MN16,,MN16,,,
33885,MN17,small_airport,Jackson Field,46.27220154,-94.23940277,1225.0,MN,Brainerd,False,MN17,,MN17,,,
33886,MN18,small_airport,Barrett Airport,46.178199768066406,-94.0886001586914,1275.0,MN,Brainerd,False,MN18,,MN18,,,
33887,MN19,small_airport,Brandt Airport,45.04729843139648,-93.8364028930664,930.0,MN,Delano,False,MN19,,MN19,,,
33888,MN20,small_airport,Runke's Field,44.910499572753906,-94.57140350341795,1100.0,MN,Cedar Mills,False,MN20,,MN20,,,
33889,MN21,seaplane_base,Rileys Landing Seaplane Base,44.83330154418945,-93.53359985351562,860.0,MN,Chanhassen Village,False,MN21,,MN21,,,
33890,MN23,closed,Dupre's Airport,45.3158,-92.88580300000001,936.0,MN,Chisago,False,,,,,,MN23
33891,MN24,small_airport,Surfside Airport,45.1500015258789,-93.1168975830078,890.0,MN,Circle Pines,False,MN24,,MN24,,,
33892,MN25,heliport,Mahnomen County & Village Hospital Heliport,47.3119010925293,-95.9738998413086,1234.0,MN,Mahnomen,False,MN25,,MN25,,,
33893,MN26,heliport,Tri-County Heliport,46.44660186767578,-95.1331024169922,1350.0,MN,Wadena,False,MN26,,MN26,,,
33894,MN27,heliport,Fairview Southdale Hospital Heliport,44.887001037597656,-93.32659912109376,867.0,MN,Edina,False,MN27,,MN27,,,
33895,MN28,small_airport,Lux Strip,44.983001708984375,-94.74810028076172,1120.0,MN,Cosmos,False,MN28,,MN28,,,
33896,MN29,closed,Buffalo Lake Seaplane Base,45.162201,-93.910797,915.0,MN,Buffalo,False,,,,,,MN29
33897,MN30,seaplane_base,Busch's Fish Lake Seaplane Base,45.09410095214844,-93.46520233154295,870.0,MN,Maple Grove,False,MN30,,MN30,,,
33898,MN31,small_airport,L & M Aerodrome,45.06219863891602,-94.5792007446289,1205.0,MN,Litchfield,False,MN31,,MN31,,,
33899,MN32,small_airport,Nietz Airstrip,44.19139862060547,-92.45269775390624,1130.0,MN,Oronoco,False,MN32,,MN32,,,
33900,MN33,heliport,St Mary's Hospital Heliport,46.793800354003906,-92.0978012084961,860.0,MN,Duluth,False,MN33,,MN33,,,
33901,MN34,heliport,St Olaf Hospital Heliport,43.675201416015625,-92.9770965576172,1202.0,MN,Austin,False,MN34,,MN34,,,
33902,MN35,seaplane_base,Wild Rice Lake Seaplane Base,46.89989852905274,-92.16210174560548,1380.0,MN,Duluth,False,MN35,,MN35,,,
33903,MN36,heliport,Mosquito Heliport,45.68619918823242,-94.1999969482422,1000.0,MN,Rice,False,MN36,,MN36,,,
33904,MN37,closed,Shelton's Private Airport,46.944901,-92.357101,1320.0,MN,Duluth,False,,,,,,MN37
33905,MN38,small_airport,Spud Field,47.92499923706055,-96.98370361328124,840.0,MN,East Grand Forks,False,MN38,,MN38,,,
33906,MN39,heliport,Winona Health Services Heliport,44.033853,-91.623305,666.0,MN,Winona,False,MN39,,MN39,,,Community Memorial Hospital
33907,MN40,small_airport,Meadowvale Airport,45.36249923706055,-93.5886001586914,950.0,MN,Elk River,False,MN40,,MN40,,,
33908,MN41,small_airport,Timmers Landing Field,44.973428000000006,-94.214186,1070.0,MN,Silver Lake,False,MN41,,MN41,,,
33909,MN42,small_airport,Oak Lake Air Strip,47.65859985351562,-95.94609832763672,1204.0,MN,Erskine,False,MN42,,MN42,,,
33910,MN43,heliport,Kanabec Hospital Heliport,45.8744010925293,-93.28990173339844,1005.0,MN,Mora,False,MN43,,MN43,,,
33911,MN44,small_airport,Angen Field,45.9364013671875,-95.52619934082031,1450.0,MN,Garfield,False,MN44,,MN44,,,
33912,MN45,small_airport,Jennrich Field,44.56610107421875,-93.1322021484375,951.0,MN,Farmington,False,MN45,,MN45,,,
33913,MN46,closed,Lucht Field,44.604098,-93.091904,900.0,MN,Farmington,False,,,,,,MN46
33914,MN47,small_airport,Cameron's Airport,45.54970169,-93.46980286,930.0,MN,Princeton,False,MN47,,MN47,,,
33915,MN48,heliport,St Luke Hospital Heliport,46.797401428222656,-92.08599853515624,680.0,MN,Duluth,False,MN48,,MN48,,,
33916,MN49,small_airport,Tuma Private Airport,44.42390060424805,-93.4843978881836,1100.0,MN,Montgomery,False,MN49,,MN49,,,
33917,MN50,small_airport,Arthur Field,48.370201110839844,-95.80690002441406,1150.0,MN,Gatzke,False,MN50,,MN50,,,
33918,MN51,small_airport,Bowers Airport,45.4536018371582,-92.97470092773438,909.0,MN,Stacy,False,MN51,,MN51,,,
